Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE57,OUT046,40.0673228201134
NCN18,OUT046,31.692719895791985
NCQ05,OUT018,42.64039361070263
FDW47,OUT035,34.3647959763294
FDV46,OUT035,39.53718884353732
NCP29,OUT045,18.01000931237891
FDE09,OUT018,31.405410999429208
NCU06,OUT027,65.10225891867947
FDT19,OUT010,49.13023424050087
DRF15,OUT017,43.596444213809455
DRI51,OUT013,48.60937975323661
NCX54,OUT013,29.67349540591385
DRE01,OUT013,68.29008194426052
NCB07,OUT045,55.798800778179945
FDU50,OUT035,32.274359861274064
FDG40,OUT035,10.208987995060705
FDW10,OUT018,50.31680961612393
FDX51,OUT013,54.92150622188298
NCP17,OUT045,18.622396722117
FDP21,OUT035,53.033383819021935
FDL04,OUT045,30.454939481133668
FDV23,OUT013,35.0651302179945
FDF24,OUT046,23.505815988381812
FDH56,OUT027,32.542709096496175
FDB51,OUT049,17.57529799251624
FDI58,OUT027,27.28289799547561
FDR20,OUT013,14.122290659603072
FDC51,OUT018,35.00452622897692
FDB16,OUT027,24.78118276640666
FDE40,OUT049,17.72002121203914
NCM17,OUT035,12.612374076736394
FDU56,OUT035,52.807235282618514
FDS32,OUT019,40.159476716414645
FDX02,OUT049,63.730346857912195
FDT39,OUT027,43.45141513585601
FDE35,OUT017,16.29320038349842
NCI42,OUT019,59.58658267234357
DRL23,OUT046,30.55326157215681
FDA10,OUT046,35.28576977639453
FDA11,OUT013,27.18062605401518
NCM06,OUT046,43.77373734959725
NCT05,OUT035,72.79872629641615
NCQ02,OUT010,52.858795270440424
NCY06,OUT049,37.119277480717365
FDY56,OUT035,63.85149740892035
FDL02,OUT035,30.306647075050456
NCI06,OUT035,50.58551815205962
FDQ14,OUT045,42.55186644861971
FDQ12,OUT017,64.67143921414304
FDP36,OUT046,14.112650447699778
FDK21,OUT027,70.99763310673319
FDO40,OUT045,42.300055041527905
NCK54,OUT019,33.55983442523252
FDY09,OUT018,50.357201747672775
NCW30,OUT049,73.39224443567737
NCC55,OUT027,10.751610547785855
FDE58,OUT018,33.80207262589166
FDR39,OUT013,52.74563878975871
FDU28,OUT049,53.418192516892084
FDH08,OUT017,64.32772562929605
FDG35,OUT045,50.25873224002015
FDG22,OUT049,10.70457083412928
FDC34,OUT035,44.78738734095075
FDP15,OUT018,72.28564753421729
FDK34,OUT010,67.84410995727262
FDU45,OUT035,33.21622003924494
FDQ04,OUT027,11.749069179185796
FDX22,OUT018,59.180087537238336
FDB45,OUT017,30.071564745029036
NCH43,OUT027,61.54066704251688
DRE60,OUT046,63.42983267120445
FDD17,OUT027,66.88839121554535
NCM54,OUT017,36.55735180514428
NCH55,OUT013,36.52461332655939
NCT06,OUT017,47.17147201774695
FDA48,OUT027,62.78238452765301
FDY58,OUT027,64.66562811606791
FDO25,OUT045,59.606773706331424
FDN50,OUT045,27.42526436430724
FDH35,OUT035,47.167801044566495
FDK09,OUT045,64.5661466156008
FDO16,OUT013,23.322510397963025
FDW11,OUT045,18.459444133077646
FDU47,OUT027,39.98105104428002
NCQ42,OUT010,37.08522095778529
FDK55,OUT027,25.591072765385757
FDN08,OUT049,32.97283094958867
FDT57,OUT045,67.44133970684638
FDJ12,OUT018,58.65280179459997
DRL59,OUT017,15.434758300163434
NCN53,OUT046,10.046634078132714
FDO51,OUT010,12.612068025600912
FDK56,OUT017,53.336028261336594
FDY12,OUT035,15.131393310789791
FDU15,OUT035,10.823450388523067
FDQ19,OUT046,68.48886386716138
DRF15,OUT045,44.129912658617194
DRE25,OUT019,26.451653157190826
FDK57,OUT018,33.90814001065537
FDD33,OUT010,65.65363005545541
FDR34,OUT027,64.76376895709485
FDU04,OUT045,34.36985305277532
FDE35,OUT019,17.562917713257633
NCD31,OUT035,46.23516678497742
FDJ56,OUT035,28.51187918864302
NCU53,OUT046,46.42521362760837
FDD39,OUT035,61.14084703898037
NCU17,OUT019,29.70281610651963
FDJ20,OUT046,35.58487641833259
NCW41,OUT018,44.90268414020807
FDL52,OUT035,10.954390484249405
FDS39,OUT035,39.94841758104346
DRJ47,OUT045,49.67929530317214
FDP13,OUT010,11.678627076656467
DRK39,OUT010,23.440400928154734
FDF28,OUT010,36.16153564126657
FDB09,OUT045,35.991255738806665
FDM51,OUT046,28.59309259682004
DRM49,OUT018,12.930439844000423
DRF23,OUT013,49.64151504974946
DRH01,OUT035,49.305661013927875
FDH12,OUT027,30.659529643669067
FDA28,OUT019,35.63156459273798
FDW37,OUT018,26.279820050114278
FDF02,OUT046,29.902969924429655
DRL37,OUT046,12.892905872309594
NCF43,OUT046,40.10914351730805
FDH08,OUT010,64.38611533856401
FDR34,OUT019,64.99071023910393
NCK19,OUT049,55.203031206032186
NCD55,OUT018,12.607223152009677
FDT27,OUT049,66.14872040735393
FDQ57,OUT045,41.567422747596275
FDA47,OUT035,46.081773294024835
DRG15,OUT027,18.28253010082691
FDE05,OUT018,41.36510848350952
FDN46,OUT046,28.574181845906473
FDX27,OUT027,26.598091430162476
FDT51,OUT045,31.527340905615084
FDU33,OUT013,12.899259746441745
FDJ16,OUT027,17.270840269389264
FDD20,OUT019,34.96779314609394
FDT36,OUT049,9.9678048232636
DRF15,OUT027,43.34282555164011
FDN52,OUT010,25.18392883274027
FDC22,OUT027,54.29853424138886
FDX15,OUT045,45.92806622483163
FDT13,OUT013,53.215130870719186
FDU04,OUT017,34.341778410012076
FDU31,OUT019,61.3198365294417
FDW59,OUT027,24.558315724641652
NCO29,OUT046,46.864959439814996
FDL15,OUT035,43.6117572283696
FDI41,OUT049,41.70231823111792
FDQ48,OUT049,28.377158756356604
DRI39,OUT013,16.246664057934503
FDI08,OUT013,71.30178816371999
FDC21,OUT049,31.55996807938123
FDF58,OUT035,18.10254789692243
FDS08,OUT010,50.225093333158505
FDE47,OUT045,35.20903187516333
NCP18,OUT019,43.38449993761567
NCR41,OUT013,28.00273849333396
FDA27,OUT013,72.34497483893284
FDA43,OUT035,54.980684275964386
FDA49,OUT045,25.246268098876854
NCE55,OUT018,50.39352916201667
DRM49,OUT027,13.482822548514754
FDF22,OUT027,60.72449922984939
FDQ15,OUT018,23.612733599960823
NCS54,OUT017,49.730043367802736
NCY05,OUT013,10.831017106630538
FDR45,OUT046,67.75684023060536
FDK57,OUT049,34.49774979032919
FDF41,OUT010,70.31014137762719
FDV21,OUT046,35.79019703002575
FDD51,OUT046,13.221769905089616
FDF33,OUT046,31.122912373854156
FDA38,OUT046,67.18921685868895
FDR56,OUT045,55.72169225872904
NCN41,OUT017,34.951795354246975
FDC60,OUT027,25.280659721988922
FDB47,OUT045,58.77546397882834
DRH01,OUT013,50.091847017229355
FDW08,OUT046,30.02437543945567
FDF38,OUT027,11.550980536737312
FDY32,OUT017,46.080526780212644
FDG34,OUT049,31.264137352201377
FDG47,OUT019,73.96295593753172
NCF18,OUT035,54.16921936219772
FDL39,OUT019,51.49989630665406
NCH55,OUT035,36.103440061675784
DRJ35,OUT049,17.50240384636605
FDS44,OUT035,67.68567089440171
DRE01,OUT018,68.14984665373375
FDY39,OUT013,51.97003392575153
FDY32,OUT018,45.77162402918631
FDR33,OUT027,31.77971459616978
NCP50,OUT049,23.560092485928333
FDZ47,OUT018,28.66390850249055
FDU57,OUT049,43.115509499131065
FDY44,OUT013,55.22819351180448
DRH59,OUT018,21.21281899108068
FDB03,OUT027,68.05297541940696
FDY46,OUT045,53.342522257740384
FDM39,OUT045,50.04432202919303
FDY36,OUT035,21.55887023952028
NCM55,OUT035,52.467378919292685
FDJ50,OUT010,15.165422578469546
DRL60,OUT013,42.72211916846644
NCJ54,OUT049,65.65173342304216
FDX59,OUT017,9.954994270045209
FDI07,OUT013,56.43434860869729
DRF51,OUT010,11.902027657530084
FDM14,OUT017,31.430194693833286
FDP21,OUT045,53.08955176639802
FDE40,OUT035,18.421950630827258
FDE05,OUT035,41.730102494122676
FDM13,OUT027,37.88126465195302
FDC34,OUT027,44.62265070591206
NCI55,OUT018,35.35192594327544
NCE43,OUT018,47.98264344463296
FDW58,OUT018,31.02746724491291
FDG60,OUT045,66.84575265991694
FDV31,OUT017,49.952523431878426
FDR47,OUT013,55.38761145888234
FDM60,OUT019,11.983290367451556
NCF06,OUT018,72.82734434094125
NCN26,OUT027,33.43791756663082
FDQ59,OUT049,24.490678894147685
FDF09,OUT046,10.515390714427632
NCS06,OUT017,74.6756144031851
FDT44,OUT046,33.895233899360036
FDI19,OUT017,69.27530913931692
FDT22,OUT017,17.295607376847478
NCF54,OUT027,48.54235331769853
DRG25,OUT045,52.66235794282515
FDB59,OUT017,56.24422191844459
FDQ37,OUT017,55.63594898021048
FDP56,OUT035,13.816662110561012
FDW44,OUT035,48.6624002809122
FDJ26,OUT010,61.12328213452562
FDU43,OUT018,67.58019550471286
FDW33,OUT045,29.880239673909177
NCX53,OUT027,40.77897208852654
FDN56,OUT010,41.31018969098621
DRF15,OUT049,43.62449659652585
FDO33,OUT017,32.819279424864355
FDZ39,OUT010,30.06324198532156
NCJ19,OUT017,16.424173170391533
FDU01,OUT035,52.798507183426054
FDT12,OUT035,63.175774884803396
NCM18,OUT018,18.008608636131058
FDP19,OUT017,36.720705450118786
NCR42,OUT049,9.683107396456881
FDN10,OUT046,33.81725962922301
FDG44,OUT017,15.623375969542641
FDQ10,OUT046,48.74391330339588
DRH13,OUT049,29.993412317619875
FDT52,OUT013,69.21938868708297
FDM56,OUT045,31.884824992786072
NCO43,OUT010,28.720229013247675
NCV29,OUT035,50.2931412690748
NCF06,OUT013,73.30465988822068
FDO50,OUT035,26.413648918480394
FDT59,OUT013,65.12904193831923
FDX40,OUT027,10.891685410325515
FDE50,OUT017,53.24123935596652
FDX51,OUT017,55.707731739015664
NCD30,OUT018,28.595131451084864
FDK15,OUT013,28.707892768247415
FDL12,OUT045,17.93408221653737
FDK46,OUT017,73.27216427397504
DRH49,OUT010,23.568060566866766
FDQ57,OUT046,41.53933337805033
FDY59,OUT017,26.583565166661526
FDO09,OUT018,74.10647674962703
NCG30,OUT035,36.451206601128604
FDM09,OUT017,47.86550412751181
NCN17,OUT027,28.94320426513596
NCS42,OUT013,25.61935994064271
FDD02,OUT019,33.435594284074384
FDE34,OUT013,51.61460488828349
FDU38,OUT045,54.5781722065632
FDB33,OUT046,45.04892150195101
NCJ29,OUT017,24.844219199019115
FDZ27,OUT035,13.845142402656544
FDI40,OUT013,28.532211491957835
FDG22,OUT013,11.434592965851405
FDT51,OUT017,31.61158400939913
FDF20,OUT018,56.33485798166052
FDV50,OUT035,34.97113683202608
FDT02,OUT049,10.724144888055894
DRC49,OUT017,40.98060099784748
FDF26,OUT049,42.959203070585204
FDV52,OUT035,34.27624887574288
FDX59,OUT049,10.348052680245372
FDV25,OUT035,62.580987989339796
FDW23,OUT027,11.42193698932978
FDE53,OUT018,30.727280909621893
FDA19,OUT017,36.846189135863575
FDH22,OUT046,35.67414437327438
NCO41,OUT013,28.028806629602432
FDX12,OUT017,68.60149712518337
FDF17,OUT013,55.48736989136664
FDS11,OUT045,62.71384287159499
FDR51,OUT035,42.551941379821095
FDT49,OUT010,30.155516714138685
FDC56,OUT013,34.10155229767011
FDR13,OUT027,33.26605372320516
FDQ60,OUT035,34.069836516277036
FDN38,OUT049,70.12087374584287
NCL29,OUT013,44.760591792580705
FDO13,OUT027,46.63854596523441
FDE26,OUT018,40.81034487588774
FDA31,OUT010,48.841880555203254
FDX14,OUT035,21.750940371188147
FDA34,OUT045,49.393604833488766
FDF26,OUT013,43.26804525793334
FDE38,OUT045,47.03870759509558
DRI11,OUT046,32.241568194346556
FDQ60,OUT027,33.86002818358339
FDL21,OUT027,11.61307478871162
DRC12,OUT027,54.486603325091224
FDC47,OUT046,64.71134590478027
FDE57,OUT045,39.73039489707835
FDT14,OUT045,34.27906734771893
NCZ53,OUT046,53.656738883312116
FDE28,OUT018,65.0571231005005
FDR19,OUT035,41.126127880684265
NCF54,OUT019,49.36349449648601
FDZ08,OUT046,23.363014966831525
NCJ05,OUT018,44.18751812939041
FDF59,OUT046,36.25563606729547
NCO05,OUT035,28.503668337467786
FDW24,OUT018,14.176766880151666
NCX42,OUT018,46.902132634166854
NCA53,OUT035,14.035287208427615
FDI45,OUT019,50.27646379597964
FDG46,OUT046,32.08236660984452
FDM20,OUT010,68.76057426814498
FDW11,OUT010,17.87607860628634
FDX08,OUT035,50.90100944595068
NCK17,OUT035,11.899540590898022
FDK32,OUT018,43.30792582867949
NCA42,OUT035,45.05751830263276
DRI01,OUT035,48.276467262875805
NCL55,OUT049,71.85672526067576
DRE25,OUT018,27.21917334974325
FDD14,OUT017,52.52632294533441
FDB10,OUT046,66.58344496506601
DRN11,OUT035,41.079570781228675
FDP38,OUT018,14.732462294792894
NCA30,OUT017,53.88286515760397
FDT15,OUT017,52.404025460982
NCP55,OUT018,16.684865205427243
FDF12,OUT035,42.05572000613962
FDM21,OUT018,72.90480968985005
FDX56,OUT035,58.60042216715151
FDF10,OUT017,41.57119848891392
FDT32,OUT045,54.13284662376609
FDM51,OUT018,28.958133380546343
NCR50,OUT018,44.3021866493344
FDI19,OUT049,68.76985493100459
FDX21,OUT017,30.592802844046957
FDR31,OUT035,41.06315282366434
FDY02,OUT013,73.73188433161658
NCA29,OUT045,48.35892470994588
NCX17,OUT046,66.07754972222136
FDM12,OUT045,54.21566156991125
FDI53,OUT027,45.63418969425942
NCU30,OUT049,46.26827935583404
FDC56,OUT027,34.57391112722343
FDK27,OUT018,35.038434560678944
NCK18,OUT017,47.138282392335775
FDB52,OUT019,72.89461220871011
DRG25,OUT027,53.445576092929386
FDZ13,OUT049,14.933580386189737
FDB57,OUT019,63.34682485666331
FDR40,OUT046,23.567949873458765
NCO14,OUT019,13.126838741164624
NCN19,OUT045,54.14643328583373
FDQ28,OUT019,44.12376568263334
FDO13,OUT018,46.62267621983088
FDK48,OUT013,21.988404532599915
FDU07,OUT018,43.32542188759162
FDW20,OUT046,35.60584160492431
FDV12,OUT010,28.50662979877647
FDH24,OUT013,45.39444353257654
FDV59,OUT049,61.259423772419765
FDK57,OUT045,34.188893547061674
FDL16,OUT027,13.37292650425864
NCQ17,OUT046,44.11816340454263
FDJ15,OUT018,52.49122928135525
FDX24,OUT049,26.613557842280027
FDT47,OUT046,27.234538533539165
FDT10,OUT049,17.862253845058046
FDZ37,OUT018,24.968696685512437
FDW43,OUT027,65.00883523852173
DRN36,OUT017,27.53387854872549
FDJ14,OUT045,23.083830810521615
FDA32,OUT013,61.6821703926857
FDJ38,OUT019,53.940915470928765
FDQ57,OUT017,41.50589647346631
NCQ41,OUT019,54.91757901165055
FDG56,OUT049,17.441278126371667
DRC13,OUT027,35.379334030195665
FDV55,OUT035,41.41158821907728
FDQ49,OUT045,45.12233049529923
FDE29,OUT010,17.404580815313917
FDR03,OUT013,58.49801916405933
FDD45,OUT049,26.45730675542457
FDN38,OUT010,70.41351289968223
FDT56,OUT046,17.070644407323503
FDT48,OUT045,56.34428931172838
FDU03,OUT049,51.654162257686984
FDC56,OUT010,33.752250015884286
NCO43,OUT027,28.45477083141711
FDQ27,OUT017,28.753633572133026
FDR03,OUT046,58.55585111057239
DRH23,OUT010,15.923092403133674
FDG22,OUT045,11.51885116684055
NCJ42,OUT013,30.072290473674833
FDR24,OUT046,26.24160536836379
FDW60,OUT035,49.63382090419557
FDJ08,OUT013,53.87801837358029
DRL59,OUT018,15.4347518591852
FDG60,OUT010,66.32007910579674
FDW27,OUT017,44.00611798441181
FDX14,OUT018,22.25641466628757
FDC20,OUT013,16.197685040401183
NCS29,OUT018,74.43245417239481
FDJ56,OUT046,28.624199848336207
FDB20,OUT019,22.228964095991486
FDL28,OUT027,64.78164936137222
FDW01,OUT018,43.27982359115219
FDL03,OUT046,56.381241216055585
FDX22,OUT049,59.01160542579036
FDJ21,OUT035,41.37459430511443
FDR31,OUT045,41.70897928369165
FDG21,OUT035,43.36358499071803
FDS22,OUT027,12.54125964309364
FDK08,OUT035,28.322949906357994
FDE17,OUT018,43.54802414750767
NCN30,OUT017,27.65939144325068
FDT50,OUT046,27.601416707205086
NCX42,OUT049,46.200167180105254
FDJ12,OUT035,58.73700539509797
NCA18,OUT027,33.55205845894321
FDP23,OUT019,61.62265416397835
FDX12,OUT013,68.62455001652928
FDN40,OUT018,43.144451633042436
FDV48,OUT035,22.262076205520493
NCY54,OUT013,48.66375744971997
FDL16,OUT010,13.542925921067111
FDR45,OUT018,67.86917684683759
FDJ52,OUT046,45.512947358709
DRG01,OUT017,22.344186756106463
FDP52,OUT013,65.79376637901856
FDU58,OUT017,52.65748721284111
FDL02,OUT045,30.58747634634783
FDG28,OUT013,68.94661559827397
FDA19,OUT035,36.48110681651303
FDW46,OUT027,19.234511445547273
NCD43,OUT049,29.350920540243752
DRG39,OUT013,15.188060093370481
NCF55,OUT049,10.2600784502424
FDJ07,OUT046,33.43225662864167
FDE08,OUT046,42.985360872893644
FDP56,OUT019,14.525354129416531
FDT45,OUT045,15.69611083475141
FDF17,OUT018,54.95391842904527
FDX44,OUT046,25.03216805888404
FDM28,OUT027,51.07568659209445
FDI36,OUT049,56.14492790715954
FDS07,OUT045,32.92631195207039
FDD36,OUT045,33.649450479601796
FDW11,OUT046,17.56091307934043
FDN40,OUT049,43.62174442522811
NCQ18,OUT049,28.22188095344349
NCQ54,OUT017,47.5790719021066
NCS42,OUT045,26.068654050430716
DRH39,OUT010,22.294123585335637
FDC09,OUT027,29.695129807426174
FDT08,OUT010,42.97049769527913
FDC08,OUT035,64.1303917813651
FDT20,OUT017,10.939890844375794
FDS35,OUT035,18.409008570551446
FDX58,OUT018,51.78014434933751
FDW58,OUT046,30.717149661712934
DRD27,OUT046,28.748067798075997
FDH32,OUT019,28.005045741333102
FDS26,OUT035,74.74068331363912
FDQ31,OUT046,24.625679745897518
FDP11,OUT018,62.398848889616865
FDD58,OUT017,28.258680648776835
FDM33,OUT045,62.04267206199347
FDZ16,OUT049,55.76404901839344
NCS29,OUT010,74.72216923255209
NCM18,OUT019,17.443740404189686
FDP11,OUT049,62.37073701576003
NCC42,OUT017,40.38526998380306
DRM23,OUT046,49.28729643027078
NCN55,OUT027,67.78169601960703
FDK46,OUT013,72.90707971099981
FDR01,OUT046,56.02335308879918
NCA05,OUT045,43.16389920574855
NCP43,OUT017,50.819276539885855
FDR12,OUT010,48.40788080035801
FDQ01,OUT013,72.93671218496381
FDM13,OUT046,37.119742205174575
FDQ19,OUT017,68.51695794885599
FDK56,OUT019,52.858251094762295
NCX06,OUT010,52.11144136611611
FDO56,OUT027,33.95191335646138
FDU45,OUT045,32.34580154959263
FDI16,OUT019,16.042029376684454
FDL32,OUT046,32.48048554728308
FDA07,OUT046,34.991995941162266
FDA14,OUT045,42.070285285707925
FDV46,OUT027,39.85266698124563
NCO07,OUT035,60.150951615133295
NCP41,OUT046,30.48474774877488
FDY60,OUT018,40.30608886793866
FDN38,OUT017,70.76675163533855
FDO15,OUT046,21.79882814019704
FDT60,OUT013,34.894110248924875
FDA55,OUT035,63.809288947244056
FDE02,OUT010,27.01596564646861
DRJ39,OUT049,63.013647083093836
FDV34,OUT035,21.413555473491815
FDS20,OUT027,52.33053924835267
FDF02,OUT027,29.475623315780744
FDW40,OUT017,40.90791699563844
NCB43,OUT046,53.43217001242141
FDR58,OUT017,25.779844605974557
DRJ59,OUT035,11.751021028171868
NCD30,OUT017,28.707453609915063
FDE14,OUT017,28.097410347636345
FDC28,OUT018,30.66727258047882
FDU16,OUT018,24.56865226801857
NCD19,OUT035,16.091474533811034
FDU21,OUT046,10.601254056808061
FDV59,OUT027,61.591792982509105
FDU03,OUT045,52.00159725724181
FDC33,OUT010,56.13471125427676
NCR42,OUT035,10.188507578509466
DRH59,OUT035,21.605870271991844
NCM31,OUT035,40.25081084673942
FDS50,OUT035,63.21011070819409
FDP39,OUT046,15.2966528071035
FDQ55,OUT013,33.40444450007285
FDV36,OUT019,35.55858734804393
FDI05,OUT027,22.16181879189288
FDS45,OUT027,30.686629577323753
FDA39,OUT045,11.109653072487708
FDC37,OUT010,31.12088785569878
FDJ60,OUT027,47.30310742190355
DRQ35,OUT046,34.865579515057476
NCJ06,OUT046,34.62690161787664
NCY42,OUT018,40.866446332182726
DRM37,OUT049,55.83525461807367
FDR14,OUT045,15.125849925564346
FDE51,OUT049,12.629712030099169
FDT33,OUT017,47.10981619300007
FDR08,OUT013,32.51092397759344
FDE36,OUT010,45.97068957323753
FDL22,OUT019,25.916109711555215
FDR44,OUT013,37.20549516972917
FDI56,OUT019,25.72909032312612
FDE47,OUT010,36.16858353293814
FDV27,OUT010,25.457456867637354
FDV10,OUT049,12.036512038676664
FDC40,OUT045,22.753617503942184
NCX41,OUT013,60.07711651957388
NCQ38,OUT027,30.056222132151476
FDV12,OUT027,28.80467432404105
FDE52,OUT017,25.206148847654966
FDG20,OUT027,50.259020885399174
FDV16,OUT027,10.169642532327947
FDI32,OUT017,32.96340514909524
FDJ32,OUT049,17.803221534003743
FDN39,OUT018,48.57956438543944
FDY34,OUT017,47.42703885878603
FDC14,OUT035,12.242251072655938
FDA55,OUT017,63.92166682895292
FDZ50,OUT010,51.68582526786867
DRG13,OUT049,47.19782047367734
FDP01,OUT013,43.984019014423446
NCG54,OUT017,49.04365319767715
FDM13,OUT045,37.34439479138374
NCO18,OUT027,50.763631638395914
NCW41,OUT013,44.762277094479764
FDM52,OUT027,42.154738019300744
NCF55,OUT035,10.091600190075297
FDT09,OUT046,37.59110611583152
NCM19,OUT035,31.658738523425434
FDW12,OUT018,41.60498055294923
FDP15,OUT019,72.5660293233119
FDK36,OUT045,13.848436647272782
FDZ25,OUT035,48.95128735560258
NCW06,OUT049,55.05596568781265
FDW60,OUT046,50.30770558684389
DRC49,OUT013,41.1489906070391
NCT17,OUT035,53.719840391337634
NCN06,OUT018,46.641791936686175
FDC45,OUT013,48.76483344732568
DRJ47,OUT019,48.707036454421164
NCF06,OUT045,72.85541492190406
FDE21,OUT010,33.46968484597992
DRG27,OUT013,11.797964690266964
FDW40,OUT049,40.43049976242649
NCO53,OUT046,52.70573731912795
FDE23,OUT049,13.342565782690716
FDQ16,OUT046,31.439116546872995
FDS26,OUT045,73.92644476848533
FDZ13,OUT010,13.858302540361214
FDS14,OUT049,44.19827222228262
FDC10,OUT045,33.849328573570986
FDY16,OUT049,52.79771114140547
FDJ20,OUT035,36.28683535338184
FDV43,OUT035,12.70655414259832
FDZ32,OUT027,30.332859804640783
FDR23,OUT046,49.85586471365736
FDN24,OUT035,15.479256727244163
FDE34,OUT027,51.98542951738802
FDU31,OUT013,61.7122885854208
FDW33,OUT018,30.554162612448053
FDU26,OUT046,33.72904216959101
FDE20,OUT027,48.23583829273151
NCW05,OUT035,30.72950327406514
FDB22,OUT018,42.95361093621283
FDO56,OUT046,33.06928505763296
FDA19,OUT027,37.019628420189534
DRI39,OUT045,16.359031296134873
FDH52,OUT018,17.28930981348571
FDZ50,OUT035,51.92831331281594
NCN42,OUT035,42.34182285396507
FDB53,OUT013,42.330272631749466
DRG11,OUT017,30.915611089916297
DRK11,OUT027,42.38533313039412
FDQ60,OUT017,34.60345064924821
FDT36,OUT017,10.108284844504562
DRG25,OUT018,52.52197290060892
DRJ23,OUT046,54.33895503362768
FDG05,OUT035,44.93364705208004
NCK06,OUT018,34.20753401539439
FDU52,OUT017,43.71886058427341
FDW07,OUT018,25.57856354489771
NCM17,OUT045,12.921267845019631
FDA22,OUT045,47.6623794033735
NCA41,OUT018,55.304594399873224
FDF38,OUT035,12.20835729161764
FDH52,OUT046,17.85084557754518
FDY58,OUT019,64.13792048648806
FDZ16,OUT045,55.70790651895922
NCM18,OUT017,17.924398268713794
FDA22,OUT018,47.12892097435019
NCJ43,OUT035,49.780224875035785
FDI34,OUT027,65.34740968394804
FDG56,OUT046,17.750120356667335
FDS34,OUT046,33.38283066664617
DRC01,OUT035,14.372501812440044
FDQ04,OUT035,11.32326053699554
FDK04,OUT035,16.581618133250526
FDT51,OUT049,31.415025904066468
FDV26,OUT017,56.094726631696275
FDS04,OUT049,40.13737048354128
FDW43,OUT018,65.01264660698956
FDQ28,OUT010,43.90705502127668
NCK06,OUT017,34.207536639411416
FDS23,OUT018,36.718987601396826
FDZ36,OUT019,53.32363212377333
FDE56,OUT018,18.291146750276553
FDW10,OUT027,49.71115073220317
NCN14,OUT045,53.03079982832043
NCQ18,OUT045,28.36228572391168
FDW08,OUT017,30.44518228126769
FDU43,OUT035,67.32744154282399
FDR33,OUT010,30.70067831281126
FDM24,OUT010,42.58665049176755
NCZ05,OUT046,29.257304714418797
NCV41,OUT035,32.24376563692314
FDV11,OUT018,49.230046559538145
NCY05,OUT035,10.999494903002725
FDV44,OUT018,53.3166889421707
FDW32,OUT049,24.558062951048587
NCU18,OUT027,40.74022213794554
NCC43,OUT035,70.91840866429152
FDW19,OUT013,31.70860660266116
FDN31,OUT035,54.331094069868875
FDI48,OUT045,14.730311747488825
FDS24,OUT017,26.238535296832627
FDF46,OUT049,32.62495688485842
DRG23,OUT017,43.060462328024364
FDG14,OUT018,42.76016782468099
NCY30,OUT049,51.316790378888065
FDO28,OUT018,34.50478740481125
DRD24,OUT035,40.64297183887694
FDI33,OUT049,26.0049988724952
FDN32,OUT046,52.92682910589036
FDR16,OUT045,60.055676298094895
FDF26,OUT046,43.40844521195174
NCN29,OUT018,14.421793475031157
FDE20,OUT045,47.85995930990016
FDA46,OUT046,54.685916889711514
FDU28,OUT045,53.7270645688748
FDQ48,OUT045,28.580319322614592
FDV36,OUT013,36.83156846165117
FDR14,OUT018,15.350546207811602
FDP23,OUT017,61.12289009499204
FDP56,OUT013,14.68708996200665
FDK48,OUT010,21.69161781362381
FDR48,OUT046,43.35690531168979
NCY29,OUT049,16.712764357067122
FDM22,OUT018,15.592160349374046
DRJ01,OUT013,45.948999938379046
FDZ43,OUT045,69.10004686231468
FDV03,OUT035,44.20889564509549
FDX11,OUT027,51.62019159915766
NCA41,OUT027,55.01836500339053
FDE38,OUT017,47.17913114015062
FDI27,OUT018,13.114172255704569
FDN32,OUT013,52.281021061723045
NCN43,OUT017,34.617229758261416
FDB47,OUT027,58.82900943421478
FDV03,OUT017,44.461667275288995
NCN30,OUT045,28.333263685688497
NCV54,OUT010,34.332610044685545
FDV07,OUT013,31.274884475635393
FDP07,OUT049,56.50948577865407
FDK48,OUT018,20.900587547025825
FDM15,OUT019,43.07570939475945
FDY19,OUT027,33.632756731341836
FDK46,OUT046,73.32826546287605
FDY11,OUT045,18.83480864354537
FDH09,OUT046,15.225843479815111
FDO08,OUT027,47.08641215382387
FDU14,OUT013,71.15141491825909
FDD22,OUT027,32.354456554518464
FDM27,OUT017,44.74269050580667
FDL02,OUT027,30.448154449328676
NCA17,OUT035,42.38387758095766
FDE38,OUT019,46.87537089213164
NCG07,OUT049,53.524695985358534
DRC27,OUT013,70.03401761574374
FDA27,OUT035,72.62576367916262
FDW40,OUT045,40.570901817230705
DRI11,OUT013,32.74697575301986
FDN50,OUT046,27.369097047147726
FDR12,OUT046,48.628434950165904
FDT34,OUT027,30.021908288348676
FDW11,OUT035,17.813617834870474
NCO30,OUT027,52.16366348246569
FDZ34,OUT017,54.83061203800882
FDU45,OUT017,32.4300617581868
NCD42,OUT035,11.186623107356155
FDX25,OUT045,51.7811964268818
NCR29,OUT046,16.152623897196765
FDX43,OUT019,47.777384253184586
FDB04,OUT010,24.856668163901745
FDR49,OUT027,13.628929764833106
FDS39,OUT018,40.060749948346746
FDW58,OUT045,30.690522250620482
FDG22,OUT019,11.16820386001028
FDG31,OUT017,18.143847824036538
NCV53,OUT027,68.03265451069039
DRJ37,OUT035,42.711419760381396
FDV07,OUT035,31.331045338203843
FDW52,OUT018,47.26065658410335
FDT15,OUT045,52.43207427138468
